txn_id,date,amount,currency,description,matched_counterparty,counterparty_id,match_tier,counterparty_default_coa
102697,2024-12-12,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102698,2024-12-12,-23.37,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102699,2024-12-12,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102700,2024-12-12,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102701,2024-12-12,-17.43,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102702,2024-12-12,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102703,2024-12-12,-65.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102704,2024-12-12,-11.01,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.02.7286.9523 12 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/20,,,none,
102705,2024-12-12,-78.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102706,2024-12-12,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102707,2024-12-12,-35.57,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102708,2024-12-12,-35.57,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102709,2024-12-12,-67.65,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 10/12/2024,,,none,
102710,2024-12-12,-5.13,AUD,Cabrito Coffee Sydney AU Card xx9039 Value Date: 10/12/2024,,,none,
102711,2024-12-12,-6.57,AUD,BUS/MRT 547910028 SINGAPORE SG Card xx9039 SGD 5.66 Value Date: 06/12/2024,,,none,
102712,2024-12-12,-0.23,AUD,International Transaction Fee Value Date: 05/12/2024,,,none,
102713,2024-12-12,2.25,AUD,Direct Credit 507141 Drivemate Drivemate_RNPAhxZ5,,,none,
102714,2024-12-12,3.24,AUD,Direct Credit 507141 Drivemate Drivemate_RNPBU5xk,,,none,
102715,2024-12-12,25000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-6kSUzQOB,,,none,
102716,2024-12-12,0.75,AUD,Direct Credit 158824 Drivemate Drivemate-VOOkBQ3C,,,none,
102717,2024-12-12,31.50,AUD,Direct Credit 507141 Drivemate Drivemate_RNhoBjvV,,,none,
102718,2024-12-13,-1.01,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102719,2024-12-13,-96.56,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102720,2024-12-13,-78.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102721,2024-12-13,-50.00,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102722,2024-12-13,-54.32,AUD,DRIVE MATE BRISBANE AU Card xx9039 Value Date: 11/12/2024,,,none,
102723,2024-12-13,-18.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102724,2024-12-13,-12.19,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.02.7286.9523 13 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/20,,,none,
102725,2024-12-13,-13.32,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102726,2024-12-13,-37.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102727,2024-12-13,-63.55,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102728,2024-12-13,-1.01,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102729,2024-12-13,-3.20,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102730,2024-12-13,-18.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 11/12/2024,,,none,
102731,2024-12-13,-18.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102732,2024-12-13,-59.99,AUD,Intuit Quickbooks Sydney AU Card xx9039 Value Date: 11/12/2024,Intuit Quickbooks Sydney AU,302,L1/L2,6701
102733,2024-12-13,-1119.75,AUD,mycar Tyre Auto Sydney AU Card xx9039 Value Date: 11/12/2024,Mycar,108,L1/L2,5032
102734,2024-12-13,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RNmPiipJ,,,none,
102735,2024-12-13,2.61,AUD,Direct Credit 507141 Drivemate Drivemate_RNmQST5Y,,,none,
102736,2024-12-13,0.81,AUD,Direct Credit 507141 Drivemate Drivemate_RNmQAmSC,,,none,
102737,2024-12-13,5.40,AUD,Direct Credit 507141 Drivemate Drivemate_RNmPFaSG,,,none,
102738,2024-12-13,15000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-BA5BZbw2,,,none,
102739,2024-12-13,27.84,AUD,Direct Credit 158824 Drivemate Drivemate-VTi2rzvb,,,none,
102740,2024-12-13,-4331.46,AUD,Direct Debit 066429 Linkt Melbourne 163602848-75837720,Linkt Melbourne,310,L1/L2,5020
102741,2024-12-14,-8.87,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 13/12/2024,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
102742,2024-12-14,-89.83,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102743,2024-12-14,-25.40,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102744,2024-12-14,-18.28,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.12.8286.9523 14 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/20,,,none,
102745,2024-12-14,-29.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102746,2024-12-14,-18.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102747,2024-12-14,-1.83,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102748,2024-12-14,-2819.16,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102749,2024-12-14,-303.60,AUD,R J Cox Engineering Mount Kuring- AU Card xx9039 Value Date: 12/12/2024,,,none,
102750,2024-12-14,-40.00,AUD,NEWS PTY LIMITED,NEWS PTY LIMITED,318,L1/L2,6100
102751,2024-12-14,-10.29,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102752,2024-12-14,-93.19,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102753,2024-12-15,-131.00,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102754,2024-12-15,131.00,AUD,Refund Purchase DRIVE MATE,Refund Purchase,341,L1/L2,5052
102755,2024-12-16,-19000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102756,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cJoib,,,none,
102757,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cJNz2,,,none,
102758,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8dRif8,,,none,
102759,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RPVrZNXZ,,,none,
102760,2024-12-16,2.34,AUD,Direct Credit 507141 Drivemate Drivemate_RPVrZZeC,,,none,
102761,2024-12-16,12.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cD1Tp,,,none,
102762,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RPVq9RsU,,,none,
102763,2024-12-16,31.50,AUD,Direct Credit 507141 Drivemate Drivemate_RP8dKiwh,,,none,
102764,2024-12-16,13.50,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cLJ9y,,,none,
102765,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8dLuDe,,,none,
102766,2024-12-16,75.97,AUD,Direct Credit 507141 Drivemate Drivemate_RPVrGBK2,,,none,
102767,2024-12-16,6.99,AUD,Direct Credit 507141 Drivemate Drivemate_RPNZdSa7,,,none,
102768,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cxsAB,,,none,
102769,2024-12-16,8.00,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.12.8286.9523 16 Dec Direct Credit 507141 DRVMATFfkeTakGwX DRVMATFfk_RPknrxfF,,,none,
102770,2024-12-16,0.75,AUD,Direct Credit 507141 Drivemate Drivemate_RP8cBaaa,,,none,
102771,2024-12-16,30.00,AUD,Direct Credit 507141 Drivemate Drivemate_RP8d5zkQ,,,none,
102772,2024-12-16,4.99,AUD,Direct Credit 507141 Drivemate Drivemate_RPVqDLTp,,,none,
102773,2024-12-16,10000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-67wok8Tm,,,none,
102774,2024-12-16,-20000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102775,2024-12-17,-7.30,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 14/12/2024,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
102776,2024-12-17,50.00,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102777,2024-12-17,12.19,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102778,2024-12-17,18.28,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102779,2024-12-17,7.12,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102780,2024-12-17,2819.16,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102781,2024-12-17,-31.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102782,2024-12-17,-65.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102783,2024-12-17,-31.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102784,2024-12-17,-14.24,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102785,2024-12-17,-59.48,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102786,2024-12-17,-34.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 15/12/2024,,,none,
102787,2024-12-17,-34.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102788,2024-12-17,-31.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102789,2024-12-17,-7.12,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.22.9286.9523 17 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/20,,,none,
102790,2024-12-17,-27.43,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102791,2024-12-17,-29.48,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102792,2024-12-17,-10.17,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102793,2024-12-17,-31.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102794,2024-12-17,-7.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102795,2024-12-17,-14.35,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102796,2024-12-17,-24.80,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102797,2024-12-17,-19.30,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102798,2024-12-17,-31.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102799,2024-12-17,-28.70,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102800,2024-12-17,-22.01,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102801,2024-12-17,-37.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102802,2024-12-17,-1.01,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102803,2024-12-17,-18.28,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 12/12/2024,,,none,
102804,2024-12-17,-1.34,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102805,2024-12-17,-85.43,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102806,2024-12-17,-29.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102807,2024-12-17,-18.28,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.22.9286.9523 17 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/20,,,none,
102808,2024-12-17,-28.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102809,2024-12-17,-29.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102810,2024-12-17,-1.01,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102811,2024-12-17,-38.62,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102812,2024-12-17,-33.82,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 13/12/2024,,,none,
102813,2024-12-17,-19.30,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102814,2024-12-17,-207.58,AUD,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.C CA Card xx9039 USD 132.00 Value Date: 13/12/2024,OPENAI (ChatGPT Subscription),301,L1/L2,6701
102815,2024-12-17,-7.27,AUD,International Transaction Fee Value Date: 13/12/2024,,,none,
102816,2024-12-17,-47.18,AUD,RIGHTWORKS WWW.RIGHTWORK NH US Card xx9039 USD 30.00 Value Date: 13/12/2024,RIGHTWORKS,307,L1/L2,6701
102817,2024-12-17,-1.65,AUD,International Transaction Fee Value Date: 13/12/2024,,,none,
102818,2024-12-17,5000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-B3Glhait,,,none,
102819,2024-12-17,0.81,AUD,Direct Credit 158824 Drivemate Drivemate-7AXjmMQT,,,none,
102820,2024-12-17,37.50,AUD,Direct Credit 158824 Drivemate Drivemate-9ncMT4SH,,,none,
102821,2024-12-17,-1500.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102822,2024-12-18,50.00,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 14/12/2024,,,none,
102823,2024-12-18,1119.75,AUD,Return mycar Tyre Auto Sydney AU Card xx9039 Value Date: 11/12/2024,Mycar,108,L1/L2,5032
102824,2024-12-18,-12.30,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102825,2024-12-18,-71.27,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102826,2024-12-18,-60.97,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102827,2024-12-18,-34.60,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.32.0386.9523 18 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/20,,,none,
102828,2024-12-18,-24.40,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102829,2024-12-18,-29.47,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102830,2024-12-18,-25.40,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102831,2024-12-18,-4.07,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102832,2024-12-18,-11.14,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102833,2024-12-18,-4.07,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102834,2024-12-18,-29.12,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102835,2024-12-18,-4.06,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102836,2024-12-18,-174.81,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102837,2024-12-18,-60.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102838,2024-12-18,-32.52,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102839,2024-12-18,-29.47,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102840,2024-12-18,-32.52,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102841,2024-12-18,-20.50,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102842,2024-12-18,-29.70,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 16/12/2024,,,none,
102843,2024-12-18,-31.50,AUD,OPENAI *CHATGPT SUBSCR HTTPSOPENAI.C CA Card xx9039 USD 20.00 Value Date: 16/12/2024,OPENAI (ChatGPT Subscription),301,L1/L2,6701
102844,2024-12-18,-1.10,AUD,International Transaction Fee Value Date: 16/12/2024,,,none,
102845,2024-12-18,42.00,AUD,Direct Credit 507141 Drivemate Drivemate_RPdWGJxJ,,,none,
102846,2024-12-18,-8.87,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.32.0386.9523 19 Dec TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 18,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
102847,2024-12-19,-22.19,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/12/2024,,,none,
102848,2024-12-19,-1.02,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/12/2024,,,none,
102849,2024-12-19,-25.60,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/12/2024,,,none,
102850,2024-12-19,-1.02,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 17/12/2024,,,none,
102851,2024-12-19,-57.37,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102852,2024-12-19,-12.09,AUD,DiDiMobility Sydney AU Card xx9039 Value Date: 16/12/2024,Didi Mobility,385,L1/L2,6400
102853,2024-12-19,15.00,AUD,Direct Credit 507141 Drivemate Drivemate_RQ9sTT4T,,,none,
102854,2024-12-19,5.95,AUD,Direct Credit 507141 Drivemate Drivemate_RQG13wiT,,,none,
102855,2024-12-20,-237.68,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102856,2024-12-20,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102857,2024-12-20,-59.42,AUD,DRIVE MATE BRISBANE AU Card xx9039 Value Date: 18/12/2024,,,none,
102858,2024-12-20,-48.98,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102859,2024-12-20,-71.27,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102860,2024-12-20,-35.85,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 18/12/2024,,,none,
102861,2024-12-20,-2337.59,AUD,mycar Tyre Auto Sydney AU Card xx9039 Value Date: 18/12/2024,Mycar,108,L1/L2,5032
102862,2024-12-20,50000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-e41eDho9,,,none,
102863,2024-12-20,-40000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102864,2024-12-21,-8.87,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx9039 Value Date: 20/12/2024,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
102865,2024-12-21,-19.45,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.42.1386.9523 21 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/12/20,,,none,
102866,2024-12-21,-38.92,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/12/2024,,,none,
102867,2024-12-21,-44.06,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/12/2024,,,none,
102868,2024-12-21,-62.84,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 19/12/2024,,,none,
102869,2024-12-21,-209.86,AUD,DRIVE MATE BRISBANE AU Card xx9039 Value Date: 19/12/2024,,,none,
102870,2024-12-23,54866.14,AUD,DRIVE LAH VENTURES HOLDING PTE. LTD /ROC/EBOTT41219296400 REF 2024122300017996 Fee AUD 10.00000 USD 35000.00000 Rate:0.6,,,none,
102871,2024-12-23,5.25,AUD,Direct Credit 507141 Drivemate Drivemate_RRg29GrP,,,none,
102872,2024-12-23,31.50,AUD,Direct Credit 507141 Drivemate Drivemate_RRe5wNNN,,,none,
102873,2024-12-23,2.25,AUD,Direct Credit 507141 Drivemate Drivemate_RR1L7VKc,,,none,
102874,2024-12-23,31.50,AUD,Direct Credit 507141 Drivemate Drivemate_RRdNDaCL,,,none,
102875,2024-12-24,-4.00,AUD,LS Bellevue Cottage By Glebe AU Card xx9039 Value Date: 22/12/2024,,,none,
102876,2024-12-24,-37.90,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/12/2024,,,none,
102877,2024-12-24,-37.90,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/12/2024,,,none,
102878,2024-12-24,-3.38,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 21/12/2024,,,none,
102879,2024-12-24,-36.88,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102880,2024-12-24,-33.80,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102881,2024-12-24,-8.38,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102882,2024-12-24,-33.80,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102883,2024-12-24,-18.94,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102884,2024-12-24,-8.20,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.42.1386.9523 24 Dec DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/20,,,none,
102885,2024-12-24,-1.03,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102886,2024-12-24,-1.03,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102887,2024-12-24,-64.56,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102888,2024-12-24,-24.57,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102889,2024-12-24,-2.30,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102890,2024-12-24,-39.95,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102891,2024-12-24,-83.00,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 20/12/2024,,,none,
102892,2024-12-24,103.50,AUD,Direct Credit 507141 Drivemate Drivemate_RS7qQCaA,,,none,
102893,2024-12-24,524.00,AUD,Direct Credit 507141 DM4230MonicaVoj DM4230Mon_RRyuZNRy,,,none,
102894,2024-12-24,-37000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102895,2024-12-25,-18.94,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/12/2024,,,none,
102896,2024-12-25,-19.45,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/12/2024,,,none,
102897,2024-12-25,-1.02,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/12/2024,,,none,
102898,2024-12-25,-1.03,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/12/2024,,,none,
102899,2024-12-25,-37.90,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 23/12/2024,,,none,
102900,2024-12-25,-111.05,AUD,BP TOWER 1025 WILLOUGHBY AU Card xx9039 Value Date: 22/12/2024,,,none,
102901,2024-12-27,-35000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102902,2024-12-27,20000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-JfBLfs5Q,,,none,
102903,2024-12-27,-20000.00,AUD,73.00.60V O.563D.100S.3R.LS 3030 3R852ZZ 52.52.2386.9523 27 Dec Transfer To Wise Australia Pty Ltd PayID Email from Comm,,,none,
102904,2024-12-28,37.90,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/12/2024,,,none,
102905,2024-12-28,-33.80,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/12/2024,,,none,
102906,2024-12-28,-37.90,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/12/2024,,,none,
102907,2024-12-28,-29.35,AUD,DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 24/12/2024,,,none,
102908,2024-12-29,-119.19,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102909,2024-12-29,119.19,AUD,Refund Purchase DRIVE MATE,Refund Purchase,341,L1/L2,5052
102910,2024-12-29,-116.45,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102911,2024-12-29,116.45,AUD,Refund Purchase DRIVE MATE,Refund Purchase,341,L1/L2,5052
102912,2024-12-29,-29.00,AUD,DRIVE MATE,FIN-NOR HOLDINGS,328,L1/L2,2410
102913,2024-12-29,29.00,AUD,Refund Purchase DRIVE MATE,Refund Purchase,341,L1/L2,5052
102914,2024-12-30,15000.00,AUD,Direct Credit 158824 DRIVEMATE DRIVEMATE-yOjgBhRr,,,none,
102915,2024-12-30,-5000.00,AUD,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Wise,,,none,
102916,2024-12-31,50.00,AUD,Return DRIVE MATE MELBOURNE AU Card xx9039 Value Date: 25/12/2024,,,none,
102917,2024-12-31,-348.21,AUD,"NOTION LABS, INC. HTTPSWWW.NOTI CA US Card xx9039 USD 215.82 Value Date: 28/12/2024",NOTION LABS,312,L1/L2,6701
